file,class,x,y,w,h,px1,py1,px2,py2
20230609d318.txt,0.0,0.827109,0.912963,0.040365,0.040741,0.809896,0.902778,0.843229,0.92037
20230609d318.txt,0.0,0.474479,0.508796,0.029167,0.071296,0.484375,0.478704,0.466667,0.538889
20230609d318.txt,0.0,0.527865,0.471296,0.023438,0.051852,0.530208,0.447222,0.523958,0.494444
20230609d318.txt,0.0,0.571615,0.503704,0.027604,0.072222,0.580208,0.473148,0.561979,0.534259
20230609d318.txt,0.0,0.636458,0.447685,0.029167,0.034259,0.645312,0.436111,0.627083,0.456481
20230609d318.txt,0.0,0.616146,0.494907,0.025,0.065741,0.609375,0.467593,0.622917,0.52037
20230609d318.txt,0.0,0.688802,0.5875,0.025521,0.073148,0.683854,0.556481,0.695312,0.619444
20230609d318.txt,0.0,0.245052,0.610185,0.026562,0.07037,0.25,0.581481,0.236458,0.641667
20230609d318.txt,0.0,0.536719,0.721759,0.020313,0.078704,0.535937,0.687963,0.534896,0.75463
20230609d321.txt,0.0,0.573177,0.477778,0.025521,0.066667,0.580208,0.448148,0.567187,0.507407
20230609d321.txt,0.0,0.616146,0.482407,0.020833,0.072222,0.617188,0.45,0.615625,0.512963
20230609d321.txt,0.0,0.634896,0.452778,0.026042,0.040741,0.643229,0.435185,0.627604,0.465741
20230609d321.txt,0.0,0.682813,0.558796,0.021875,0.073148,0.68125,0.528704,0.686458,0.590741
20230609d321.txt,0.0,0.541667,0.641667,0.023958,0.075926,0.542188,0.608333,0.543229,0.675926
20230609d321.txt,0.0,0.268229,0.968056,0.030208,0.063889,0.276562,0.942593,0.261979,0.998148
20230609d321.txt,0.0,0.530469,0.45912,0.023438,0.050278,0.534896,0.437963,0.527604,0.477778
20230609d321.txt,0.0,0.488021,0.476389,0.027083,0.065741,0.496354,0.447222,0.479167,0.503704
20230609d321.txt,0.0,0.302344,0.681019,0.029687,0.078704,0.309896,0.647222,0.292708,0.713889
20230609d321.txt,0.0,0.304688,0.511111,0.029167,0.068519,0.311458,0.481481,0.296875,0.540741
20230609d321.txt,0.0,0.563802,0.758796,0.018229,0.075,0.563542,0.725926,0.564063,0.791667
20230609d324.txt,0.0,0.636719,0.44537,0.017188,0.027778,0.636458,0.435185,0.634896,0.455556
20230609d324.txt,0.0,0.613802,0.458796,0.018229,0.047222,0.613542,0.437963,0.613021,0.478704
20230609d324.txt,0.0,0.576302,0.453704,0.017188,0.038889,0.578125,0.435185,0.573958,0.47037
20230609d324.txt,0.0,0.531771,0.455139,0.020833,0.039722,0.534896,0.440741,0.530208,0.471296
20230609d324.txt,0.0,0.679688,0.515741,0.020833,0.072222,0.675521,0.483333,0.683333,0.546296
20230609d324.txt,0.0,0.546354,0.605556,0.026042,0.077778,0.549479,0.575,0.542708,0.640741
20230609d324.txt,0.0,0.359635,0.759722,0.019271,0.075,0.361458,0.727778,0.358333,0.791667
20230609d324.txt,0.0,0.323437,0.968981,0.026042,0.062037,0.319271,0.94537,0.323958,0.997222
20230609d324.txt,0.0,0.496094,0.456481,0.018229,0.033333,0.497917,0.443519,0.492188,0.47037
20230609d324.txt,0.0,0.383854,0.542593,0.028125,0.074074,0.389583,0.513889,0.376563,0.575
20230609d324.txt,0.0,0.31875,0.473704,0.029167,0.067407,0.328646,0.448148,0.309896,0.500926
20230609d324.txt,0.0,0.949219,0.976852,0.028646,0.046296,0.946354,0.960185,0.949479,0.997222
20230609d327.txt,0.0,0.233854,0.908796,0.030208,0.075,0.238542,0.875926,0.225521,0.939815
20230609d327.txt,0.0,0.330469,0.755556,0.031771,0.066667,0.327083,0.731481,0.328646,0.77963
20230609d327.txt,0.0,0.328385,0.451852,0.019271,0.024074,0.329688,0.441667,0.324479,0.460185
20230609d327.txt,0.0,0.458333,0.491667,0.026042,0.07037,0.464583,0.462037,0.45,0.522222
20230609d327.txt,0.0,0.45599,0.544907,0.024479,0.067593,0.459375,0.514815,0.45,0.573148
20230609d327.txt,0.0,0.546615,0.577315,0.027604,0.071296,0.555208,0.54537,0.542188,0.607407
20230609d327.txt,0.0,0.577344,0.529167,0.029687,0.05463,0.5875,0.506481,0.566146,0.55
20230609d327.txt,0.0,0.540286,0.446852,0.018385,0.021481,0.542708,0.437037,0.536979,0.452778
20230609d327.txt,0.0,0.507812,0.443056,0.017708,0.017593,0.508854,0.437037,0.503125,0.449074
20230609d327.txt,0.0,0.67474,0.483796,0.020313,0.067593,0.672917,0.45463,0.677083,0.511111
20230609d327.txt,0.0,0.823438,0.762037,0.034375,0.072222,0.813021,0.732407,0.834896,0.790741
20230609d330.txt,0.0,0.736458,0.921759,0.03125,0.060185,0.724479,0.899074,0.748958,0.947222
20230609d330.txt,0.0,0.354687,0.696759,0.029167,0.069444,0.3625,0.67037,0.345833,0.727778
20230609d330.txt,0.0,0.333594,0.740185,0.023438,0.067778,0.339583,0.713889,0.327083,0.765741
20230609d330.txt,0.0,0.467448,0.549074,0.026562,0.072222,0.474479,0.518519,0.461458,0.576852
20230609d330.txt,0.0,0.467187,0.482037,0.023958,0.071111,0.471875,0.451852,0.460938,0.513889
20230609d330.txt,0.0,0.548177,0.560648,0.027604,0.069444,0.554167,0.528704,0.543229,0.587963
20230609d330.txt,0.0,0.576562,0.496296,0.022917,0.068519,0.583333,0.465741,0.569271,0.524074
20230609d330.txt,0.0,0.673438,0.471759,0.021875,0.063889,0.66875,0.443519,0.677604,0.498148
20230609d330.txt,0.0,0.642188,0.440278,0.015625,0.019444,0.642188,0.432407,0.639583,0.446296
20230609d330.txt,0.0,0.697656,0.765278,0.039062,0.065741,0.682813,0.742593,0.711979,0.790741
20230609d330.txt,0.0,0.896875,0.761574,0.030208,0.043519,0.885938,0.746296,0.907813,0.775
20230609d333.txt,0.0,0.590104,0.773611,0.036458,0.071296,0.577083,0.748148,0.602604,0.8
20230609d333.txt,0.0,0.586719,0.880556,0.021354,0.072222,0.582812,0.85,0.589063,0.909259
20230609d333.txt,0.0,0.567969,0.936574,0.020313,0.082407,0.56875,0.901852,0.564063,0.973148
20230609d333.txt,0.0,0.511328,0.935648,0.050781,0.05463,0.492188,0.918519,0.532813,0.95463
20230609d333.txt,0.0,0.77474,0.783333,0.027604,0.05,0.764583,0.767593,0.782813,0.801852
20230609d333.txt,0.0,0.338932,0.731343,0.025781,0.058981,0.345833,0.705556,0.331771,0.75463
20230609d333.txt,0.0,0.444531,0.622685,0.024479,0.071296,0.450521,0.592593,0.438542,0.65463
20230609d333.txt,0.0,0.459375,0.533796,0.023958,0.069444,0.460938,0.502778,0.454688,0.563889
20230609d333.txt,0.0,0.472396,0.462037,0.022917,0.046296,0.473438,0.441667,0.467708,0.478704
20230609d333.txt,0.0,0.549219,0.535648,0.026562,0.071296,0.556771,0.50463,0.544271,0.567593
20230609d333.txt,0.0,0.580208,0.464352,0.019792,0.060185,0.58125,0.437037,0.579167,0.490741
20230609d333.txt,0.0,0.667448,0.459259,0.023438,0.053704,0.6625,0.434259,0.671875,0.483333
20230609d336.txt,0.0,0.668229,0.453704,0.01875,0.042593,0.667188,0.434259,0.670312,0.471296
20230609d336.txt,0.0,0.576562,0.455093,0.017708,0.034259,0.574479,0.438889,0.575,0.466667
20230609d336.txt,0.0,0.554167,0.508333,0.026042,0.072222,0.558854,0.476852,0.548958,0.538889
20230609d336.txt,0.0,0.460156,0.506481,0.026562,0.072222,0.465104,0.474074,0.451562,0.537037
20230609d336.txt,0.0,0.469792,0.577778,0.023958,0.072222,0.472396,0.54537,0.467187,0.609259
20230609d336.txt,0.0,0.198437,0.826852,0.021875,0.075926,0.201563,0.792593,0.194792,0.860185
20230609d336.txt,0.0,0.264323,0.924074,0.021354,0.07963,0.267188,0.889815,0.265625,0.956481
20230609d336.txt,0.0,0.34349,0.727778,0.030729,0.072222,0.348958,0.696296,0.335938,0.758333
20230609d336.txt,0.0,0.355208,0.991667,0.027083,0.016667,0.348438,0.987037,0.352604,0.998148
20230609d336.txt,0.0,0.471615,0.933333,0.022396,0.07963,0.468229,0.899074,0.471875,0.968519
20230609d336.txt,0.0,0.656771,0.791806,0.021875,0.059537,0.652604,0.77037,0.658854,0.816667
20230609d336.txt,0.0,0.579688,0.711111,0.038542,0.064815,0.566667,0.687037,0.592187,0.736111
20230609d336.txt,0.0,0.520312,0.713889,0.023958,0.083333,0.514583,0.67963,0.525,0.75
20230609d339.txt,0.0,0.34987,0.708333,0.027135,0.072222,0.35625,0.677778,0.343229,0.737963
20230609d339.txt,0.0,0.292187,0.721296,0.020833,0.068519,0.292187,0.691667,0.292708,0.75
20230609d339.txt,0.0,0.26849,0.687963,0.025521,0.066667,0.275521,0.662037,0.263542,0.713889
20230609d339.txt,0.0,0.633594,0.731019,0.029687,0.073148,0.625,0.701852,0.642188,0.760185
20230609d339.txt,0.0,0.534115,0.611574,0.025521,0.075,0.5375,0.57963,0.531771,0.64537
20230609d339.txt,0.0,0.479948,0.54338,0.027604,0.063241,0.488542,0.518519,0.471354,0.57037
20230609d339.txt,0.0,0.45026,0.808796,0.020313,0.080556,0.452604,0.774074,0.45,0.843519
20230609d339.txt,0.0,0.66875,0.445324,0.016667,0.026019,0.66875,0.434259,0.667188,0.455556
20230609d339.txt,0.0,0.557292,0.481343,0.022917,0.0725,0.559896,0.451852,0.554167,0.511111
20230609d339.txt,0.0,0.461198,0.572222,0.023438,0.074074,0.456771,0.542593,0.465104,0.60463
20230609d339.txt,0.0,0.46901,0.480093,0.027604,0.065741,0.477604,0.450926,0.460938,0.505556
20230609d342.txt,0.0,0.565365,0.567593,0.021354,0.075926,0.566146,0.535185,0.5625,0.598148
20230609d342.txt,0.0,0.600521,0.62963,0.034375,0.057407,0.5875,0.607407,0.614062,0.651852
20230609d342.txt,0.0,0.66901,0.440741,0.015104,0.02037,0.669792,0.433333,0.666146,0.447222
20230609d342.txt,0.0,0.117188,0.896296,0.032292,0.092593,0.123438,0.853704,0.108854,0.937037
20230609d342.txt,0.0,0.356771,0.685648,0.030208,0.069444,0.363021,0.653704,0.35625,0.716667
20230609d342.txt,0.0,0.339844,0.590741,0.023438,0.072222,0.34375,0.559259,0.338021,0.622222
20230609d342.txt,0.0,0.314635,0.606759,0.035521,0.053148,0.328125,0.589815,0.298958,0.627778
20230609d342.txt,0.0,0.560156,0.460185,0.024479,0.053704,0.565104,0.436111,0.558333,0.481481
20230609d342.txt,0.0,0.478906,0.463889,0.029687,0.046296,0.4875,0.443519,0.467708,0.480556
20230609d342.txt,0.0,0.492448,0.522222,0.029687,0.064815,0.501563,0.49537,0.482812,0.549074
20230609d342.txt,0.0,0.4375,0.550463,0.022917,0.076852,0.432812,0.518519,0.443229,0.583333
20230609d342.txt,0.0,0.464583,0.593981,0.022917,0.078704,0.46875,0.560185,0.460938,0.626852
20230609d345.txt,0.0,0.561458,0.447222,0.019792,0.024074,0.561979,0.437963,0.558333,0.456481
20230609d345.txt,0.0,0.488802,0.447222,0.018229,0.02037,0.489583,0.438889,0.485417,0.453704
20230609d345.txt,0.0,0.507292,0.49213,0.028125,0.071296,0.515104,0.462037,0.497396,0.52037
20230609d345.txt,0.0,0.559635,0.542593,0.021354,0.074074,0.557292,0.511111,0.561458,0.575
20230609d345.txt,0.0,0.580208,0.596296,0.029167,0.07037,0.571875,0.567593,0.588542,0.624074
20230609d345.txt,0.0,0.469271,0.523148,0.025,0.072222,0.465625,0.490741,0.474479,0.553704
20230609d345.txt,0.0,0.399661,0.509722,0.039219,0.056481,0.384896,0.490741,0.411458,0.528704
20230609d345.txt,0.0,0.364583,0.551389,0.025,0.071296,0.371875,0.52037,0.360938,0.580556
20230609d345.txt,0.0,0.322917,0.610185,0.036458,0.059259,0.335938,0.588889,0.308333,0.633333
20230609d345.txt,0.0,0.367188,0.65463,0.033333,0.066667,0.378125,0.627778,0.356771,0.681481
20230609d345.txt,0.0,0.433854,0.957407,0.028125,0.07037,0.425521,0.930556,0.442188,0.985185
20230609d345.txt,0.0,0.188542,0.80463,0.030208,0.068519,0.196354,0.777778,0.176563,0.833333
20230609d348.txt,0.0,0.588281,0.513889,0.023438,0.075926,0.589063,0.481481,0.588021,0.547222
20230609d348.txt,0.0,0.573438,0.569444,0.025,0.074074,0.568229,0.537037,0.578125,0.601852
20230609d348.txt,0.0,0.519792,0.468056,0.025,0.047222,0.524479,0.446296,0.514062,0.484259
20230609d348.txt,0.0,0.470313,0.5,0.023958,0.072222,0.471875,0.468519,0.46875,0.530556
20230609d348.txt,0.0,0.392448,0.494444,0.031771,0.064815,0.379688,0.467593,0.403125,0.518519
20230609d348.txt,0.0,0.366406,0.528241,0.028646,0.067593,0.374479,0.500926,0.357292,0.552778
20230609d348.txt,0.0,0.339583,0.590741,0.03125,0.068519,0.348438,0.563889,0.328646,0.618519
20230609d348.txt,0.0,0.378906,0.619444,0.033854,0.072222,0.389062,0.589815,0.371354,0.646296
20230609d348.txt,0.0,0.291146,0.831481,0.034375,0.074074,0.302083,0.802778,0.277083,0.862037
20230609d348.txt,0.0,0.413802,0.936111,0.020313,0.07963,0.411458,0.905556,0.416667,0.971296
20230609d351.txt,0.0,0.608854,0.487963,0.032292,0.055556,0.620833,0.464815,0.595833,0.510185
20230609d351.txt,0.0,0.565104,0.524537,0.029167,0.071296,0.556771,0.496296,0.572917,0.552778
20230609d351.txt,0.0,0.472396,0.471759,0.025,0.065741,0.472396,0.440741,0.469271,0.497222
20230609d351.txt,0.0,0.39375,0.585648,0.033333,0.065741,0.404167,0.561111,0.382812,0.612963
20230609d351.txt,0.0,0.382812,0.474537,0.034375,0.060185,0.370312,0.448148,0.392188,0.493519
20230609d351.txt,0.0,0.361979,0.513889,0.021875,0.07037,0.361458,0.484259,0.361979,0.543519
20230609d351.txt,0.0,0.345573,0.568519,0.026562,0.07037,0.35,0.537963,0.3375,0.598148
20230609d351.txt,0.0,0.391406,0.844444,0.041146,0.053704,0.408333,0.825926,0.373958,0.862037
20230609d351.txt,0.0,0.415365,0.862963,0.024479,0.07963,0.420312,0.828704,0.409896,0.899074
20230609d354.txt,0.0,0.35625,0.499074,0.027083,0.068519,0.349479,0.468519,0.359896,0.526852
20230609d354.txt,0.0,0.613542,0.471759,0.026042,0.062037,0.622917,0.443519,0.604167,0.498148
20230609d354.txt,0.0,0.555469,0.481019,0.028646,0.071296,0.548958,0.450926,0.560937,0.511111
20230609d354.txt,0.0,0.470573,0.452778,0.020313,0.027778,0.471354,0.440741,0.470833,0.462037
20230609d354.txt,0.0,0.407552,0.553704,0.030729,0.066667,0.41875,0.525926,0.397396,0.581481
20230609d354.txt,0.0,0.342708,0.549537,0.021875,0.075,0.342187,0.517593,0.343229,0.582407
20230609d354.txt,0.0,0.372656,0.458333,0.023438,0.035185,0.36875,0.443519,0.379688,0.469444
20230609d354.txt,0.0,0.46901,0.809722,0.023438,0.071296,0.472396,0.780556,0.461458,0.838889
20230609d354.txt,0.0,0.51224,0.882407,0.028646,0.083333,0.519792,0.847222,0.504167,0.918519
20230609d354.txt,0.0,0.524219,0.912037,0.019271,0.081481,0.527604,0.877778,0.523438,0.949074
20230609d357.txt,0.0,0.570312,0.859259,0.016667,0.081481,0.570833,0.823148,0.569271,0.89537
20230609d357.txt,0.0,0.417708,0.519444,0.028125,0.068519,0.424479,0.487963,0.408854,0.548148
20230609d357.txt,0.0,0.480729,0.788426,0.023958,0.063889,0.483333,0.760185,0.474479,0.813889
20230609d357.txt,0.0,0.584375,0.848611,0.021875,0.087963,0.583854,0.812037,0.582812,0.887963
20230609d357.txt,0.0,0.351302,0.475463,0.025521,0.065741,0.347917,0.444444,0.354687,0.503704
20230609d357.txt,0.0,0.336198,0.522222,0.021354,0.074074,0.335938,0.487963,0.336979,0.555556
20230609d357.txt,0.0,0.552865,0.464352,0.021354,0.060185,0.552083,0.436111,0.555729,0.490741
20230609d357.txt,0.0,0.619531,0.459259,0.024479,0.048148,0.625521,0.436111,0.611979,0.480556
20230609d360.txt,0.0,0.483333,0.761111,0.023958,0.068519,0.489063,0.72963,0.477604,0.787963
20230609d360.txt,0.0,0.350521,0.461574,0.023958,0.04537,0.348438,0.440741,0.351042,0.480556
20230609d360.txt,0.0,0.425521,0.483796,0.025,0.071296,0.431771,0.450926,0.420312,0.515741
20230609d360.txt,0.0,0.554948,0.451852,0.019271,0.031481,0.555208,0.439815,0.554688,0.465741
20230609d360.txt,0.0,0.623958,0.443519,0.016667,0.02037,0.625,0.434259,0.622917,0.450926
20230609d360.txt,0.0,0.331771,0.496296,0.023958,0.077778,0.33125,0.459259,0.333854,0.52963
20230609d360.txt,0.0,0.376042,0.882407,0.020833,0.062963,0.379167,0.855556,0.369792,0.910185
20230609d360.txt,0.0,0.257031,0.903704,0.024479,0.072222,0.263021,0.872222,0.250521,0.935185
20230609d360.txt,0.0,0.613021,0.760185,0.019792,0.087037,0.614583,0.72037,0.609896,0.798148
20230609d360.txt,0.0,0.5625,0.756019,0.017708,0.080556,0.563542,0.72037,0.559896,0.791667
20230609d363.txt,0.0,0.329167,0.809259,0.027083,0.077778,0.336458,0.775926,0.321354,0.844444
20230609d363.txt,0.0,0.383333,0.842593,0.01875,0.074074,0.382812,0.809259,0.384375,0.875926
20230609d363.txt,0.0,0.680729,0.671759,0.026042,0.075,0.685937,0.637963,0.674479,0.705556
20230609d363.txt,0.0,0.432292,0.469444,0.025,0.061111,0.439063,0.439815,0.424479,0.494444
20230609d363.txt,0.0,0.35,0.449074,0.015625,0.02037,0.348958,0.439815,0.350521,0.455556
20230609d363.txt,0.0,0.329948,0.471296,0.023438,0.062963,0.329688,0.440741,0.332292,0.497222
20230609d363.txt,0.0,0.489583,0.727315,0.028125,0.058333,0.496875,0.70463,0.479167,0.753704
20230609d363.txt,0.0,0.577083,0.66713,0.021875,0.071296,0.580208,0.635185,0.573958,0.699074
20230609d366.txt,0.0,0.75651,0.602778,0.023438,0.083333,0.757292,0.564815,0.753646,0.639815
20230609d366.txt,0.0,0.410417,0.714352,0.027083,0.078704,0.404167,0.680556,0.415104,0.749074
20230609d366.txt,0.0,0.496615,0.722222,0.031771,0.048148,0.507812,0.7,0.483333,0.739815
20230609d366.txt,0.0,0.438281,0.456481,0.020313,0.035185,0.440104,0.440741,0.433854,0.469444
20230609d366.txt,0.0,0.327344,0.456481,0.020313,0.035185,0.326562,0.439815,0.327083,0.469444
20230609d366.txt,0.0,0.581771,0.571759,0.022917,0.076852,0.583854,0.536111,0.580208,0.606481
20230609d366.txt,0.0,0.34375,0.699537,0.021875,0.076852,0.345313,0.664815,0.340625,0.734259
20230609d369.txt,0.0,0.49974,0.721296,0.033854,0.05,0.5125,0.7,0.485417,0.741667
20230609d369.txt,0.0,0.381771,0.552315,0.022917,0.076852,0.376563,0.518519,0.384896,0.586111
20230609d369.txt,0.0,0.3625,0.536574,0.022917,0.067593,0.363542,0.506481,0.3625,0.568519
20230609d369.txt,0.0,0.583073,0.493519,0.025521,0.07037,0.589583,0.460185,0.577604,0.525926
20230609d369.txt,0.0,0.769792,0.532407,0.023958,0.07963,0.766667,0.49537,0.771354,0.568519
20230609d369.txt,0.0,0.328125,0.449537,0.01875,0.021296,0.326562,0.439815,0.328125,0.456481
20230609d372.txt,0.0,0.358594,0.468981,0.034896,0.062037,0.371875,0.442593,0.345313,0.491667
20230609d372.txt,0.0,0.384635,0.499074,0.027604,0.074074,0.381771,0.464815,0.386979,0.533333
20230609d372.txt,0.0,0.743229,0.498148,0.022917,0.074074,0.739583,0.462963,0.747396,0.530556
20230609d372.txt,0.0,0.5875,0.47037,0.023958,0.064815,0.592708,0.441667,0.582812,0.499074
20230609d372.txt,0.0,0.501432,0.717593,0.035677,0.046296,0.516667,0.701852,0.485938,0.735185
20230609d375.txt,0.0,0.591146,0.459259,0.027083,0.046296,0.595833,0.437963,0.585938,0.478704
20230609d375.txt,0.0,0.505729,0.714352,0.038542,0.052778,0.521354,0.69537,0.488542,0.732407
20230609d375.txt,0.0,0.385156,0.477315,0.022396,0.067593,0.386979,0.446296,0.385417,0.505556
20230609d375.txt,0.0,0.704167,0.498148,0.027083,0.07963,0.696875,0.463889,0.711458,0.533333
20230609d375.txt,0.0,0.359115,0.463426,0.034896,0.043519,0.36875,0.444444,0.35,0.480556
20230609d378.txt,0.0,0.353906,0.462963,0.023438,0.044444,0.357292,0.442593,0.351042,0.481481
20230609d378.txt,0.0,0.398438,0.462037,0.023958,0.046296,0.402604,0.441667,0.393229,0.480556
20230609d378.txt,0.0,0.508073,0.709259,0.030729,0.051852,0.519271,0.688889,0.494271,0.728704
20230609d378.txt,0.0,0.66849,0.518519,0.025521,0.074074,0.661979,0.486111,0.676562,0.552778
20230609d381.txt,0.0,0.496094,0.694907,0.040104,0.071296,0.510938,0.663889,0.495312,0.705556
20230609d381.txt,0.0,0.629167,0.54213,0.033333,0.067593,0.617708,0.512963,0.641146,0.572222
20230609d381.txt,0.0,0.415365,0.447685,0.017188,0.019444,0.415625,0.438889,0.410938,0.453704
20230609d381.txt,0.0,0.35651,0.447685,0.015104,0.019444,0.356771,0.439815,0.356771,0.453704
20230609d384.txt,0.0,0.508854,0.675926,0.026042,0.064815,0.517188,0.646296,0.503125,0.705556
20230609d384.txt,0.0,0.551042,0.576852,0.034375,0.062963,0.5375,0.550926,0.565104,0.602778
20230609d384.txt,0.0,0.216146,0.847222,0.029167,0.07963,0.224479,0.812037,0.20625,0.884259
20230609d387.txt,0.0,0.270052,0.934722,0.051562,0.089815,0.291146,0.898148,0.248438,0.972222
20230609d387.txt,0.0,0.286979,0.671296,0.019792,0.07037,0.286979,0.639815,0.288021,0.700926
20230609d387.txt,0.0,0.523958,0.615278,0.028125,0.086111,0.520833,0.575,0.523958,0.652778
20230609d387.txt,0.0,0.509115,0.650926,0.021354,0.061111,0.508854,0.624074,0.509896,0.675
20230609d390.txt,0.0,0.616432,0.88713,0.02974,0.077963,0.623958,0.853704,0.606771,0.922222
20230609d390.txt,0.0,0.565104,0.659259,0.03125,0.087037,0.573438,0.621296,0.556771,0.699074
20230609d390.txt,0.0,0.523203,0.610648,0.030677,0.065741,0.531771,0.582407,0.515104,0.637037
20230609d390.txt,0.0,0.32474,0.546759,0.019271,0.076852,0.325521,0.512037,0.323437,0.582407
20230609d393.txt,0.0,0.663802,0.724537,0.038021,0.082407,0.678125,0.689815,0.647917,0.757407
20230609d393.txt,0.0,0.752865,0.8125,0.029687,0.086111,0.745833,0.774074,0.759896,0.849074
20230609d393.txt,0.0,0.532813,0.575463,0.030208,0.067593,0.540625,0.54537,0.525521,0.602778
20230609d393.txt,0.0,0.335156,0.488426,0.025521,0.073148,0.332813,0.457407,0.341146,0.521296
20230609d396.txt,0.0,0.296094,0.857407,0.020313,0.074074,0.291146,0.824074,0.299479,0.892593
20230609d396.txt,0.0,0.340104,0.474398,0.021875,0.069722,0.342187,0.444444,0.3375,0.50463
20230609d396.txt,0.0,0.540104,0.546296,0.028125,0.068519,0.548438,0.514815,0.53125,0.573148
20230609d396.txt,0.0,0.706771,0.690741,0.03125,0.07037,0.695833,0.659259,0.718229,0.721296
20230609d396.txt,0.0,0.802865,0.824074,0.048438,0.061111,0.823958,0.801852,0.780729,0.844444
20230609d399.txt,0.0,0.340104,0.461111,0.028125,0.042593,0.343229,0.441667,0.339583,0.477778
20230609d399.txt,0.0,0.602083,0.552778,0.021875,0.075926,0.598437,0.518519,0.602604,0.587037
20230609d399.txt,0.0,0.548177,0.515278,0.028646,0.065741,0.557813,0.486111,0.538542,0.543519
20230609d399.txt,0.0,0.324219,0.719444,0.023438,0.077778,0.328125,0.685185,0.31875,0.753704
20230609d399.txt,0.0,0.91849,0.921389,0.029687,0.089074,0.926042,0.882407,0.907292,0.962037
20230609d402.txt,0.0,0.548958,0.485648,0.023958,0.065741,0.558333,0.458333,0.540625,0.511111
20230609d402.txt,0.0,0.346875,0.450463,0.015625,0.019444,0.346875,0.441667,0.345833,0.457407
20230609d402.txt,0.0,0.363802,0.629167,0.025521,0.071296,0.358854,0.597222,0.371354,0.661111
20230609d402.txt,0.0,0.354687,0.814352,0.023958,0.082407,0.357292,0.777778,0.351042,0.85
20230609d402.txt,0.0,0.565625,0.489352,0.020833,0.071296,0.565625,0.455556,0.563542,0.519444
20230609d405.txt,0.0,0.567187,0.472222,0.020833,0.068519,0.561979,0.440741,0.569792,0.501852
20230609d405.txt,0.0,0.55,0.483333,0.023958,0.062963,0.555208,0.455556,0.541667,0.506481
20230609d405.txt,0.0,0.33776,0.518981,0.022396,0.067593,0.340104,0.488889,0.331771,0.548148
20230609d405.txt,0.0,0.340625,0.687963,0.021875,0.077778,0.3375,0.655556,0.341146,0.722222
20230609d405.txt,0.0,0.590365,0.991667,0.024479,0.016667,0.589583,0.986111,0.588021,0.998148
20230609d408.txt,0.0,0.56849,0.467593,0.020313,0.064815,0.567708,0.436111,0.566667,0.494444
20230609d408.txt,0.0,0.549479,0.483796,0.025,0.062037,0.557813,0.456481,0.542708,0.508333
20230609d408.txt,0.0,0.357552,0.484259,0.022396,0.066667,0.357292,0.453704,0.359896,0.512037
20230609d408.txt,0.0,0.346875,0.573611,0.022917,0.078704,0.348958,0.540741,0.344271,0.607407
20230609d408.txt,0.0,0.588802,0.978704,0.023438,0.042593,0.588021,0.965741,0.588021,0.99537
20230609d411.txt,0.0,0.460417,0.968981,0.034375,0.062037,0.451042,0.947222,0.459896,0.996296
20230609d411.txt,0.0,0.56901,0.977778,0.022396,0.044444,0.567708,0.962037,0.569271,0.996296
20230609d411.txt,0.0,0.365104,0.468056,0.023958,0.052778,0.363021,0.44537,0.364583,0.487037
20230609d411.txt,0.0,0.363542,0.515741,0.027083,0.074074,0.368229,0.487037,0.357812,0.54537
20230609d411.txt,0.0,0.546354,0.476852,0.025,0.062963,0.552604,0.449074,0.541146,0.501852
20230609d411.txt,0.0,0.566667,0.456944,0.016667,0.032407,0.567187,0.442593,0.564063,0.467593
20230609d414.txt,0.0,0.516146,0.928241,0.016667,0.071296,0.514583,0.896296,0.516667,0.959259
20230609d414.txt,0.0,0.374219,0.873148,0.033854,0.085185,0.363542,0.836111,0.380729,0.907407
20230609d414.txt,0.0,0.542969,0.474537,0.021354,0.065741,0.545833,0.444444,0.541667,0.500926
20230609d414.txt,0.0,0.363021,0.454167,0.028125,0.037963,0.360417,0.438889,0.365104,0.467593
20230609d414.txt,0.0,0.372161,0.501852,0.025469,0.064815,0.380208,0.475,0.364063,0.52963
20230609d417.txt,0.0,0.49974,0.815741,0.020313,0.074074,0.503646,0.784259,0.495312,0.848148
20230609d417.txt,0.0,0.517969,0.986574,0.030729,0.026852,0.522917,0.983333,0.515625,0.996296
20230609d417.txt,0.0,0.301563,0.981019,0.020833,0.037963,0.304167,0.965741,0.3,0.996296
20230609d417.txt,0.0,0.267708,0.869444,0.026042,0.074074,0.273958,0.840741,0.258333,0.901852
20230609d417.txt,0.0,0.303125,0.909259,0.021875,0.083333,0.301042,0.871296,0.307292,0.944444
20230609d417.txt,0.0,0.544271,0.464352,0.021875,0.058333,0.55,0.437037,0.539583,0.487963
20230609d417.txt,0.0,0.379167,0.476852,0.025,0.059259,0.386979,0.45,0.375521,0.502778
20230609d417.txt,0.0,0.361979,0.446759,0.016667,0.017593,0.359375,0.439815,0.361979,0.449074
20230609d420.txt,0.0,0.385677,0.460648,0.026562,0.037963,0.3875,0.441667,0.385937,0.474074
20230609d420.txt,0.0,0.24974,0.738426,0.020313,0.076852,0.251563,0.70463,0.249479,0.771296
20230609d420.txt,0.0,0.246094,0.836574,0.026562,0.078704,0.251042,0.805556,0.239063,0.87037
20230609d420.txt,0.0,0.261719,0.897222,0.022396,0.077778,0.265104,0.864815,0.25625,0.92963
20230609d420.txt,0.0,0.263542,0.970833,0.033333,0.058333,0.252083,0.949074,0.264062,0.99537
